,score
974,22.0
975,11.0
976,17.0
977,20.0
978,20.0
979,15.0
980,22.0
981,17.0
982,12.0
983,15.0
984,19.0
985,16.0
986,16.0
987,17.0
988,14.0
989,15.0
990,15.0
991,9.0
992,13.0
993,17.0
994,20.0
995,13.0
996,19.0
997,20.0
998,15.0
999,12.0
1000,10.0
1001,16.0
1002,22.0
1003,20.0
1004,19.0
1005,16.0
1006,20.0
1007,15.0
1008,18.0
1009,16.0
1010,21.0
1011,16.0
1012,20.0
1013,17.0
1014,15.0
1015,14.0
1016,22.0
1017,15.0
1018,25.0
1019,19.0
1020,16.0
1021,14.0
1022,16.0
1023,11.0
1024,16.0
1025,17.0
1026,13.0
1027,15.0
1028,18.0
1029,22.0
1030,16.0
1031,13.0
1032,12.0
1033,19.0
1034,12.0
1035,14.0
1036,11.0
1037,15.0
1038,20.0
1039,18.0
1040,18.0
1041,19.0
1042,16.0
1043,16.0
1044,13.0
1045,15.0
1046,17.0
1047,13.0
1048,15.0
1049,13.0
1050,12.0
1051,15.0
1052,18.0
1053,18.0
1054,13.0
1055,13.0
1056,15.0
1057,13.0
1058,11.0
1059,18.0
1060,18.0
1061,17.0
1062,12.0
1063,15.0
1064,15.0
1065,10.0
1066,11.0
1067,15.0
1068,16.0
1069,14.0
1070,16.0
1071,16.0
1072,14.0
1073,21.0
1074,11.0
1075,15.0
1076,13.0
1077,15.0
1078,14.0
1079,18.0
1080,14.0
1081,15.0
1082,16.0
1083,15.0
1084,15.0
1085,20.0
1086,14.0
1087,19.0
1088,16.0
1089,15.0
1090,17.0
1091,17.0
1092,19.0
1093,14.0
1094,11.0
1095,22.0
1096,14.0
1097,17.0
1098,20.0
1099,18.0
1100,18.0
1101,11.0
1102,10.0
1103,19.0
1104,10.0
1105,20.0
1106,13.0
1107,13.0
1108,10.0
1109,16.0
1110,21.0
1111,18.0
1112,15.0
1113,17.0
1114,19.0
1115,16.0
1116,18.0
1117,15.0
1118,15.0
1119,16.0
1120,25.0
1121,14.0
1122,23.0
1123,15.0
1124,15.0
1125,13.0
1126,11.0
1127,19.0
1128,11.0
1129,15.0
1130,16.0
1131,15.0
1132,12.0
1133,16.0
1134,17.0
1135,13.0
