,score
529,17.0
530,10.0
531,16.0
532,11.0
533,10.0
534,17.0
535,15.0
536,4.0
537,9.0
538,11.0
539,9.0
540,14.0
541,12.0
542,19.0
543,15.0
544,16.0
545,16.0
546,10.0
547,11.0
548,16.0
549,17.0
550,15.0
551,13.0
552,15.0
553,11.0
554,5.0
555,14.0
556,8.0
557,13.0
558,12.0
559,11.0
560,13.0
561,14.0
562,11.0
563,11.0
564,11.0
565,15.0
566,15.0
567,17.0
568,14.0
569,13.0
570,14.0
571,14.0
572,13.0
573,15.0
574,16.0
575,14.0
576,10.0
577,17.0
578,16.0
579,21.0
580,6.0
581,18.0
582,12.0
583,8.0
584,13.0
585,17.0
586,13.0
587,10.0
588,11.0
589,17.0
590,8.0
591,17.0
592,16.0
593,10.0
594,14.0
595,18.0
596,13.0
597,17.0
598,15.0
599,12.0
600,15.0
601,13.0
602,17.0
603,9.0
604,15.0
605,16.0
606,20.0
607,14.0
608,14.0
609,15.0
610,11.0
611,8.0
612,16.0
613,15.0
614,15.0
615,22.0
616,10.0
617,10.0
618,11.0
619,15.0
620,18.0
621,15.0
622,14.0
623,22.0
624,20.0
625,14.0
626,14.0
627,18.0
628,10.0
629,17.0
630,17.0
631,14.0
632,17.0
633,11.0
634,10.0
635,11.0
636,18.0
637,14.0
638,13.0
639,15.0
640,14.0
641,7.0
642,14.0
643,16.0
644,14.0
645,17.0
646,15.0
647,17.0
648,16.0
649,11.0
650,11.0
651,17.0
652,14.0
653,15.0
654,18.0
655,17.0
656,15.0
657,18.0
658,17.0
659,15.0
660,15.0
661,10.0
662,15.0
663,17.0
664,18.0
665,16.0
666,21.0
667,14.0
668,18.0
669,11.0
670,11.0
671,12.0
672,12.0
673,16.0
674,9.0
675,12.0
676,13.0
677,12.0
678,7.0
679,15.0
680,17.0
681,14.0
682,17.0
683,18.0
684,12.0
685,12.0
686,19.0
687,12.0
688,13.0
689,5.0
690,12.0
691,16.0
692,13.0
693,11.0
694,14.0
695,8.0
696,16.0
697,16.0
698,19.0
699,17.0
700,21.0
701,13.0
702,15.0
703,11.0
704,12.0
705,19.0
706,10.0
707,10.0
708,14.0
709,12.0
710,14.0
711,13.0
712,15.0
713,6.0
714,14.0
715,17.0
716,17.0
717,13.0
718,18.0
719,20.0
720,9.0
721,13.0
722,11.0
723,16.0
724,14.0
725,14.0
726,17.0
727,22.0
728,16.0
729,11.0
730,10.0
731,21.0
732,24.0
733,10.0
734,22.0
735,10.0
736,8.0
737,8.0
738,17.0
739,18.0
740,11.0
741,18.0
742,8.0
743,15.0
744,11.0
745,17.0
746,15.0
747,5.0
748,14.0
749,20.0
750,12.0
751,18.0
752,15.0
753,16.0
754,12.0
755,8.0
756,22.0
757,17.0
758,13.0
759,23.0
760,16.0
761,19.0
762,14.0
763,13.0
764,15.0
765,9.0
766,13.0
767,11.0
768,17.0
769,17.0
770,15.0
771,18.0
772,18.0
773,19.0
774,14.0
775,23.0
776,18.0
777,14.0
778,13.0
779,19.0
780,15.0
781,6.0
782,10.0
783,22.0
784,15.0
785,11.0
786,18.0
787,20.0
788,17.0
789,23.0
790,15.0
791,9.0
792,19.0
793,14.0
794,20.0
795,14.0
796,17.0
797,12.0
798,20.0
799,18.0
800,22.0
801,19.0
802,21.0
803,16.0
804,15.0
805,10.0
806,9.0
807,16.0
808,12.0
809,15.0
810,13.0
811,17.0
812,11.0
813,21.0
814,18.0
815,18.0
816,18.0
817,8.0
818,15.0
819,5.0
820,18.0
821,13.0
822,14.0
823,21.0
824,20.0
825,17.0
826,16.0
827,17.0
828,15.0
829,14.0
830,11.0
831,17.0
832,12.0
833,20.0
834,17.0
835,15.0
836,12.0
837,20.0
838,11.0
839,16.0
840,7.0
841,9.0
842,19.0
843,12.0
844,16.0
845,13.0
846,15.0
847,17.0
848,11.0
849,21.0
850,19.0
851,16.0
852,21.0
853,20.0
854,15.0
855,15.0
856,18.0
857,15.0
858,20.0
859,15.0
860,17.0
861,18.0
862,14.0
863,16.0
864,4.0
865,16.0
866,17.0
867,15.0
868,14.0
869,21.0
870,16.0
871,16.0
872,16.0
873,16.0
874,16.0
875,17.0
876,21.0
877,13.0
878,23.0
879,14.0
880,13.0
881,14.0
882,15.0
883,16.0
884,20.0
885,21.0
886,16.0
887,13.0
888,14.0
889,17.0
890,18.0
891,10.0
892,15.0
893,16.0
894,17.0
895,12.0
896,11.0
897,17.0
898,13.0
899,13.0
900,17.0
901,19.0
902,18.0
903,18.0
904,18.0
905,16.0
906,17.0
907,3.0
908,19.0
909,16.0
910,11.0
911,9.0
912,14.0
913,14.0
914,16.0
915,12.0
916,18.0
917,13.0
918,22.0
919,18.0
920,13.0
921,12.0
922,20.0
923,9.0
924,8.0
925,15.0
926,8.0
927,15.0
928,13.0
929,14.0
930,10.0
931,12.0
932,18.0
933,16.0
934,17.0
935,13.0
936,21.0
937,11.0
938,20.0
939,11.0
940,8.0
941,18.0
942,22.0
943,18.0
944,11.0
945,15.0
946,17.0
947,11.0
948,5.0
949,18.0
950,16.0
951,8.0
952,16.0
953,9.0
954,15.0
955,15.0
956,17.0
957,15.0
958,17.0
959,17.0
960,11.0
961,7.0
962,17.0
963,19.0
964,9.0
965,18.0
966,20.0
967,15.0
968,11.0
969,10.0
970,14.0
971,12.0
972,19.0
973,17.0
974,16.0
975,12.0
976,11.0
977,11.0
978,16.0
979,12.0
980,16.0
981,13.0
982,12.0
983,12.0
984,12.0
985,14.0
986,19.0
987,18.0
988,14.0
989,13.0
990,15.0
991,17.0
992,12.0
993,13.0
994,15.0
995,17.0
996,13.0
997,18.0
998,21.0
999,17.0
1000,17.0
1001,15.0
1002,16.0
1003,10.0
1004,16.0
1005,17.0
1006,17.0
1007,12.0
1008,16.0
1009,9.0
1010,20.0
1011,17.0
1012,14.0
1013,18.0
1014,23.0
1015,12.0
1016,8.0
1017,15.0
1018,16.0
1019,16.0
1020,18.0
1021,15.0
1022,14.0
1023,11.0
1024,14.0
1025,16.0
1026,13.0
1027,16.0
1028,12.0
1029,12.0
1030,13.0
1031,9.0
1032,17.0
1033,18.0
1034,19.0
1035,17.0
1036,18.0
1037,10.0
1038,15.0
1039,13.0
1040,14.0
1041,19.0
1042,17.0
1043,16.0
1044,20.0
1045,18.0
1046,21.0
1047,12.0
1048,20.0
1049,17.0
1050,18.0
1051,14.0
1052,15.0
1053,14.0
1054,11.0
1055,17.0
1056,14.0
1057,21.0
1058,18.0
1059,23.0
1060,22.0
1061,18.0
1062,12.0
1063,14.0
1064,10.0
1065,17.0
1066,17.0
1067,14.0
1068,17.0
1069,11.0
1070,17.0
1071,19.0
1072,17.0
1073,19.0
1074,13.0
1075,20.0
1076,22.0
1077,14.0
1078,14.0
1079,19.0
1080,22.0
1081,17.0
1082,21.0
1083,18.0
1084,16.0
1085,13.0
1086,12.0
1087,12.0
1088,20.0
1089,16.0
1090,19.0
1091,17.0
1092,19.0
1093,17.0
1094,18.0
1095,19.0
1096,18.0
1097,18.0
1098,22.0
1099,14.0
1100,20.0
1101,16.0
1102,12.0
1103,19.0
1104,19.0
1105,19.0
1106,21.0
1107,19.0
1108,17.0
1109,14.0
1110,16.0
1111,16.0
1112,19.0
1113,22.0
