,score
752,5.0
753,6.0
754,2.0
755,7.0
756,2.0
757,6.0
758,7.0
759,10.0
760,8.0
761,11.0
762,2.0
763,2.0
764,4.0
765,3.0
766,14.0
767,8.0
768,12.0
769,9.0
770,10.0
771,10.0
772,9.0
773,5.0
774,10.0
775,8.0
776,7.0
777,11.0
778,15.0
779,8.0
780,8.0
781,10.0
782,13.0
783,17.0
784,10.0
785,12.0
786,3.0
787,10.0
788,7.0
789,6.0
790,4.0
791,7.0
792,11.0
793,11.0
794,8.0
795,12.0
796,10.0
797,5.0
798,7.0
799,8.0
800,5.0
801,9.0
802,11.0
803,10.0
804,14.0
805,10.0
806,12.0
807,12.0
808,13.0
809,17.0
810,12.0
811,9.0
812,13.0
813,3.0
814,6.0
815,4.0
816,17.0
817,9.0
818,3.0
819,3.0
820,8.0
821,9.0
822,11.0
823,13.0
824,11.0
825,13.0
826,4.0
827,2.0
828,6.0
829,0.0
830,10.0
831,7.0
832,13.0
833,18.0
834,9.0
835,12.0
836,11.0
837,0.0
838,9.0
839,18.0
840,10.0
841,9.0
842,13.0
843,18.0
844,5.0
845,13.0
846,11.0
847,10.0
848,10.0
849,11.0
850,13.0
851,11.0
852,10.0
853,15.0
854,9.0
855,14.0
856,11.0
857,12.0
858,15.0
859,10.0
860,11.0
861,10.0
862,9.0
863,10.0
864,3.0
865,7.0
866,6.0
867,13.0
868,4.0
869,11.0
870,7.0
871,2.0
872,8.0
873,13.0
874,12.0
875,8.0
876,4.0
877,8.0
878,10.0
879,2.0
880,6.0
881,5.0
882,11.0
883,2.0
884,7.0
885,4.0
886,3.0
887,10.0
888,4.0
889,11.0
890,7.0
891,6.0
892,2.0
893,19.0
894,10.0
895,8.0
896,4.0
897,9.0
898,7.0
899,6.0
900,1.0
901,6.0
902,3.0
903,2.0
904,2.0
905,2.0
906,3.0
907,6.0
908,4.0
909,7.0
910,8.0
911,1.0
912,7.0
913,4.0
914,7.0
915,3.0
916,1.0
917,11.0
918,2.0
919,3.0
920,1.0
921,6.0
922,0.0
923,5.0
924,2.0
925,5.0
926,8.0
927,9.0
928,11.0
929,7.0
930,8.0
931,5.0
932,3.0
933,1.0
934,6.0
935,12.0
936,8.0
937,6.0
938,9.0
939,4.0
940,9.0
941,8.0
942,11.0
943,5.0
944,10.0
945,6.0
946,14.0
947,1.0
948,5.0
949,9.0
950,8.0
951,12.0
952,9.0
953,4.0
954,7.0
955,8.0
956,10.0
957,4.0
958,9.0
959,10.0
960,8.0
961,13.0
962,7.0
963,2.0
964,13.0
965,6.0
966,6.0
967,8.0
968,6.0
969,10.0
970,6.0
971,3.0
972,4.0
973,6.0
974,3.0
975,10.0
976,9.0
977,2.0
978,7.0
979,5.0
980,2.0
981,3.0
982,5.0
983,13.0
984,1.0
985,10.0
986,3.0
987,4.0
988,10.0
989,7.0
990,1.0
991,12.0
992,6.0
993,6.0
994,6.0
995,7.0
996,7.0
997,10.0
998,6.0
999,7.0
1000,10.0
1001,2.0
1002,8.0
1003,10.0
1004,9.0
1005,9.0
1006,5.0
1007,6.0
1008,7.0
1009,7.0
1010,8.0
1011,5.0
1012,6.0
1013,7.0
1014,0.0
1015,1.0
1016,-2.0
1017,4.0
1018,5.0
1019,2.0
1020,7.0
1021,4.0
1022,10.0
1023,8.0
1024,6.0
1025,7.0
1026,6.0
1027,5.0
1028,9.0
1029,7.0
1030,0.0
1031,7.0
1032,1.0
1033,5.0
1034,7.0
1035,3.0
1036,-1.0
1037,6.0
1038,4.0
1039,5.0
1040,1.0
1041,9.0
1042,3.0
1043,1.0
1044,4.0
1045,1.0
1046,2.0
1047,0.0
1048,-1.0
1049,0.0
1050,-1.0
1051,2.0
1052,3.0
1053,3.0
1054,1.0
1055,2.0
1056,-1.0
1057,-1.0
1058,3.0
1059,-2.0
1060,-1.0
1061,2.0
1062,1.0
1063,0.0
1064,-1.0
1065,1.0
1066,-1.0
1067,3.0
1068,-1.0
1069,-3.0
1070,2.0
1071,-1.0
1072,0.0
1073,3.0
1074,2.0
1075,4.0
1076,1.0
1077,1.0
1078,1.0
1079,-1.0
1080,3.0
1081,1.0
1082,2.0
1083,1.0
1084,0.0
1085,2.0
1086,1.0
1087,3.0
1088,-1.0
1089,0.0
1090,3.0
1091,3.0
1092,-3.0
1093,-2.0
1094,4.0
1095,-2.0
1096,2.0
1097,-1.0
1098,0.0
1099,-2.0
1100,1.0
1101,1.0
1102,3.0
1103,2.0
1104,2.0
1105,3.0
1106,2.0
1107,3.0
1108,2.0
1109,4.0
1110,3.0
1111,1.0
1112,3.0
1113,1.0
1114,2.0
1115,-1.0
1116,6.0
1117,0.0
1118,0.0
1119,-2.0
1120,1.0
1121,1.0
1122,0.0
1123,0.0
1124,1.0
1125,3.0
1126,0.0
1127,0.0
1128,1.0
1129,6.0
1130,1.0
1131,0.0
1132,0.0
1133,0.0
1134,-1.0
1135,2.0
1136,-3.0
1137,1.0
1138,3.0
1139,-1.0
1140,-1.0
1141,2.0
1142,-3.0
1143,-1.0
1144,2.0
1145,2.0
1146,0.0
1147,3.0
1148,3.0
1149,-2.0
1150,0.0
1151,3.0
1152,1.0
1153,-2.0
1154,3.0
1155,5.0
1156,1.0
1157,0.0
1158,2.0
1159,0.0
1160,2.0
1161,-4.0
1162,3.0
1163,0.0
1164,0.0
1165,0.0
1166,2.0
1167,-2.0
1168,0.0
1169,3.0
1170,3.0
1171,-1.0
1172,-1.0
1173,0.0
1174,0.0
1175,2.0
1176,4.0
1177,0.0
1178,-1.0
1179,-2.0
1180,2.0
1181,1.0
1182,-2.0
1183,0.0
1184,3.0
1185,2.0
1186,-3.0
1187,0.0
1188,-2.0
1189,0.0
1190,0.0
1191,2.0
1192,1.0
1193,0.0
1194,-2.0
1195,0.0
1196,-4.0
1197,0.0
1198,1.0
1199,2.0
1200,1.0
1201,3.0
1202,1.0
1203,3.0
1204,2.0
1205,0.0
1206,1.0
1207,1.0
1208,3.0
1209,0.0
1210,0.0
1211,-1.0
1212,0.0
1213,0.0
1214,-1.0
1215,1.0
1216,0.0
1217,0.0
1218,0.0
1219,2.0
1220,0.0
1221,0.0
1222,-2.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,1.0
1228,-1.0
1229,-1.0
1230,2.0
1231,3.0
1232,3.0
1233,1.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,-2.0
1243,1.0
1244,-1.0
1245,-1.0
1246,0.0
1247,0.0
1248,-2.0
1249,0.0
1250,0.0
1251,0.0
1252,-1.0
1253,0.0
1254,0.0
1255,0.0
1256,1.0
1257,1.0
1258,-3.0
1259,1.0
1260,1.0
1261,4.0
1262,0.0
1263,-1.0
1264,1.0
1265,1.0
1266,4.0
1267,1.0
1268,0.0
1269,0.0
1270,-1.0
1271,3.0
1272,0.0
1273,-1.0
1274,0.0
1275,1.0
1276,-4.0
1277,-3.0
1278,0.0
1279,-2.0
1280,1.0
1281,-3.0
1282,-1.0
1283,0.0
1284,0.0
1285,1.0
1286,-2.0
1287,-1.0
1288,2.0
1289,0.0
1290,0.0
1291,-1.0
1292,0.0
1293,1.0
1294,-1.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,-2.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,-1.0
1306,2.0
1307,0.0
1308,-1.0
1309,3.0
1310,0.0
1311,3.0
1312,-1.0
1313,0.0
1314,0.0
1315,0.0
1316,1.0
1317,0.0
1318,1.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,-2.0
1326,-1.0
1327,0.0
1328,-2.0
1329,1.0
1330,0.0
1331,2.0
1332,0.0
1333,0.0
1334,2.0
1335,0.0
1336,1.0
1337,0.0
1338,0.0
1339,1.0
1340,-2.0
1341,-1.0
1342,0.0
1343,0.0
1344,-2.0
1345,0.0
1346,1.0
1347,-1.0
1348,0.0
1349,0.0
1350,0.0
1351,-1.0
1352,2.0
1353,-1.0
1354,1.0
1355,0.0
1356,4.0
1357,-2.0
1358,-2.0
1359,0.0
1360,0.0
1361,0.0
1362,-1.0
1363,-1.0
1364,1.0
1365,2.0
1366,-1.0
1367,0.0
1368,-2.0
1369,1.0
1370,0.0
1371,1.0
1372,1.0
1373,0.0
1374,2.0
1375,1.0
1376,1.0
1377,0.0
1378,1.0
1379,1.0
1380,2.0
1381,3.0
1382,-1.0
1383,0.0
1384,1.0
1385,2.0
1386,-1.0
1387,-2.0
1388,0.0
1389,1.0
1390,-3.0
1391,1.0
1392,-2.0
1393,2.0
1394,0.0
1395,-1.0
1396,2.0
1397,3.0
1398,0.0
1399,-1.0
1400,0.0
1401,0.0
1402,0.0
1403,1.0
1404,1.0
1405,1.0
1406,1.0
1407,0.0
1408,1.0
1409,1.0
1410,1.0
1411,0.0
1412,-1.0
1413,0.0
1414,1.0
1415,0.0
1416,-1.0
1417,0.0
1418,0.0
1419,2.0
1420,7.0
1421,-3.0
1422,0.0
1423,1.0
1424,-9.0
1425,1.0
1426,2.0
1427,0.0
1428,3.0
1429,-1.0
1430,0.0
1431,1.0
1432,-1.0
1433,-2.0
1434,-3.0
1435,1.0
1436,1.0
1437,-1.0
1438,1.0
1439,-2.0
1440,-1.0
1441,-2.0
1442,2.0
1443,-2.0
1444,0.0
1445,-1.0
1446,0.0
1447,0.0
1448,-2.0
1449,-1.0
1450,2.0
1451,0.0
1452,2.0
1453,-1.0
1454,0.0
1455,0.0
1456,0.0
1457,-1.0
1458,0.0
1459,1.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,1.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,-1.0
1474,0.0
1475,0.0
1476,0.0
1477,-3.0
1478,1.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,1.0
1488,0.0
1489,-1.0
1490,0.0
1491,0.0
1492,-1.0
1493,0.0
1494,1.0
1495,1.0
1496,-1.0
1497,0.0
1498,-2.0
1499,0.0
1500,0.0
1501,0.0
1502,1.0
1503,-1.0
1504,0.0
1505,5.0
1506,1.0
1507,-1.0
1508,0.0
1509,0.0
1510,-1.0
1511,-3.0
1512,-1.0
1513,2.0
1514,-2.0
1515,0.0
1516,1.0
