,score
746,17.0
747,20.0
748,11.0
749,19.0
750,18.0
751,5.0
752,11.0
753,18.0
754,14.0
755,16.0
756,20.0
757,15.0
758,18.0
759,15.0
760,18.0
761,15.0
762,2.0
763,19.0
764,17.0
765,9.0
766,15.0
767,13.0
768,16.0
769,17.0
770,19.0
771,13.0
772,19.0
773,8.0
774,14.0
775,13.0
776,16.0
777,14.0
778,18.0
779,17.0
780,12.0
781,15.0
782,15.0
783,11.0
784,16.0
785,11.0
786,14.0
787,10.0
788,17.0
789,12.0
790,14.0
791,11.0
792,20.0
793,6.0
794,19.0
795,11.0
796,18.0
797,17.0
798,17.0
799,10.0
800,15.0
801,12.0
802,9.0
803,11.0
804,10.0
805,18.0
806,8.0
807,10.0
808,10.0
809,16.0
810,10.0
811,12.0
812,16.0
813,15.0
814,13.0
815,18.0
816,15.0
817,19.0
818,6.0
819,10.0
820,17.0
821,15.0
822,11.0
823,22.0
824,20.0
825,14.0
826,22.0
827,13.0
828,9.0
829,14.0
830,10.0
831,15.0
832,12.0
833,14.0
834,15.0
835,9.0
836,16.0
837,13.0
838,18.0
839,18.0
840,19.0
841,12.0
842,18.0
843,14.0
844,19.0
845,12.0
846,19.0
847,10.0
848,12.0
849,11.0
850,8.0
851,13.0
852,12.0
853,6.0
854,15.0
855,16.0
856,16.0
857,11.0
858,22.0
859,16.0
860,15.0
861,4.0
862,12.0
863,14.0
864,13.0
865,14.0
866,14.0
867,12.0
868,18.0
869,5.0
870,7.0
871,16.0
872,20.0
873,16.0
874,12.0
875,15.0
876,22.0
877,16.0
878,11.0
879,11.0
880,17.0
881,16.0
882,12.0
883,11.0
884,11.0
885,18.0
886,13.0
887,13.0
888,19.0
889,8.0
890,19.0
891,14.0
892,17.0
893,10.0
894,14.0
895,15.0
896,11.0
897,13.0
898,18.0
899,13.0
900,14.0
901,16.0
902,13.0
903,18.0
904,11.0
905,16.0
906,15.0
907,16.0
908,8.0
909,11.0
910,10.0
911,12.0
912,16.0
913,12.0
914,9.0
915,12.0
916,15.0
917,16.0
918,13.0
919,18.0
920,16.0
921,17.0
922,15.0
923,11.0
924,10.0
925,15.0
926,14.0
927,16.0
928,10.0
929,14.0
930,18.0
931,15.0
932,17.0
933,18.0
934,10.0
935,7.0
936,15.0
937,16.0
938,16.0
939,12.0
940,14.0
941,16.0
942,14.0
943,18.0
944,7.0
945,14.0
946,16.0
947,14.0
948,12.0
949,9.0
950,6.0
951,11.0
952,15.0
953,10.0
954,9.0
955,16.0
956,18.0
957,14.0
958,18.0
959,14.0
960,18.0
961,14.0
962,16.0
963,12.0
964,11.0
965,15.0
966,14.0
967,24.0
968,17.0
969,15.0
970,20.0
971,17.0
972,14.0
973,19.0
974,8.0
975,12.0
976,16.0
977,19.0
978,20.0
979,15.0
980,13.0
981,10.0
982,22.0
983,15.0
984,10.0
985,14.0
986,18.0
987,14.0
988,13.0
989,15.0
990,22.0
991,15.0
992,11.0
993,18.0
994,12.0
995,13.0
996,8.0
997,9.0
998,12.0
999,13.0
1000,5.0
1001,14.0
1002,13.0
1003,21.0
1004,13.0
1005,20.0
1006,14.0
1007,16.0
1008,13.0
1009,8.0
1010,13.0
1011,18.0
1012,17.0
1013,19.0
1014,16.0
1015,16.0
1016,11.0
1017,3.0
1018,15.0
1019,11.0
1020,18.0
1021,12.0
1022,8.0
1023,14.0
1024,18.0
1025,17.0
1026,20.0
1027,17.0
1028,15.0
1029,10.0
1030,12.0
1031,12.0
1032,13.0
1033,14.0
1034,16.0
1035,2.0
1036,9.0
1037,15.0
1038,17.0
1039,12.0
1040,16.0
1041,5.0
1042,17.0
1043,12.0
1044,6.0
1045,18.0
1046,18.0
1047,13.0
1048,19.0
1049,14.0
1050,11.0
1051,13.0
1052,16.0
1053,18.0
1054,14.0
1055,18.0
1056,12.0
1057,7.0
1058,15.0
1059,16.0
1060,10.0
1061,13.0
1062,13.0
1063,19.0
1064,17.0
1065,14.0
1066,15.0
1067,14.0
1068,9.0
1069,16.0
1070,11.0
1071,15.0
1072,13.0
1073,10.0
1074,8.0
1075,11.0
1076,15.0
1077,11.0
1078,14.0
1079,11.0
1080,18.0
1081,13.0
1082,12.0
1083,10.0
1084,13.0
1085,13.0
1086,17.0
1087,12.0
1088,16.0
1089,14.0
1090,13.0
1091,15.0
1092,20.0
1093,15.0
1094,20.0
1095,14.0
1096,14.0
1097,15.0
1098,12.0
1099,16.0
1100,14.0
1101,14.0
1102,10.0
1103,11.0
1104,13.0
1105,15.0
1106,11.0
1107,21.0
1108,9.0
1109,16.0
1110,18.0
1111,8.0
1112,15.0
1113,20.0
1114,14.0
1115,10.0
1116,15.0
1117,14.0
1118,17.0
1119,13.0
1120,14.0
1121,18.0
1122,15.0
1123,12.0
1124,14.0
1125,18.0
1126,8.0
1127,17.0
1128,16.0
1129,17.0
1130,16.0
1131,20.0
1132,13.0
1133,17.0
1134,16.0
1135,15.0
1136,12.0
1137,11.0
1138,20.0
1139,15.0
1140,21.0
1141,9.0
1142,15.0
1143,19.0
1144,12.0
1145,12.0
1146,8.0
1147,17.0
1148,18.0
1149,13.0
1150,21.0
1151,14.0
1152,17.0
1153,12.0
1154,14.0
1155,17.0
1156,10.0
1157,14.0
1158,14.0
1159,11.0
1160,14.0
1161,15.0
1162,20.0
1163,10.0
1164,16.0
1165,16.0
1166,18.0
1167,10.0
1168,17.0
1169,10.0
1170,9.0
1171,12.0
1172,17.0
1173,9.0
1174,9.0
1175,8.0
1176,14.0
1177,10.0
1178,17.0
1179,17.0
1180,19.0
1181,18.0
1182,14.0
1183,19.0
1184,16.0
1185,12.0
1186,4.0
1187,14.0
1188,13.0
1189,11.0
1190,17.0
1191,16.0
1192,8.0
1193,8.0
1194,17.0
1195,17.0
1196,16.0
1197,14.0
1198,18.0
1199,12.0
1200,15.0
1201,20.0
1202,16.0
1203,13.0
1204,15.0
1205,12.0
1206,13.0
1207,10.0
1208,17.0
1209,10.0
1210,14.0
1211,19.0
1212,14.0
1213,10.0
1214,12.0
1215,9.0
1216,11.0
1217,8.0
1218,15.0
1219,10.0
1220,15.0
1221,14.0
1222,20.0
1223,9.0
1224,14.0
1225,13.0
1226,15.0
1227,6.0
1228,13.0
1229,16.0
1230,9.0
1231,10.0
1232,21.0
1233,18.0
1234,20.0
1235,12.0
1236,15.0
1237,12.0
1238,15.0
1239,13.0
1240,16.0
1241,14.0
1242,17.0
1243,15.0
1244,10.0
1245,19.0
1246,12.0
1247,13.0
1248,11.0
1249,10.0
1250,12.0
1251,15.0
1252,17.0
1253,11.0
1254,17.0
1255,20.0
1256,16.0
1257,7.0
1258,12.0
1259,10.0
1260,13.0
1261,17.0
1262,15.0
1263,13.0
1264,14.0
1265,9.0
1266,15.0
1267,19.0
1268,15.0
1269,7.0
1270,17.0
1271,12.0
1272,16.0
1273,13.0
1274,10.0
1275,18.0
1276,11.0
1277,17.0
1278,13.0
1279,16.0
1280,20.0
1281,12.0
1282,12.0
1283,9.0
1284,20.0
1285,13.0
1286,10.0
1287,18.0
1288,16.0
1289,9.0
1290,13.0
1291,17.0
1292,11.0
1293,15.0
1294,14.0
1295,7.0
1296,11.0
1297,22.0
1298,16.0
1299,15.0
1300,10.0
1301,14.0
1302,11.0
1303,13.0
1304,16.0
1305,21.0
1306,19.0
1307,12.0
1308,21.0
1309,16.0
1310,17.0
1311,8.0
1312,15.0
1313,14.0
1314,10.0
1315,16.0
1316,13.0
1317,21.0
1318,13.0
1319,17.0
1320,14.0
1321,17.0
1322,14.0
1323,10.0
1324,22.0
1325,10.0
1326,13.0
1327,16.0
1328,16.0
1329,17.0
1330,8.0
1331,7.0
1332,10.0
1333,11.0
1334,18.0
1335,6.0
1336,15.0
1337,18.0
1338,17.0
1339,21.0
1340,13.0
1341,17.0
1342,18.0
1343,10.0
1344,11.0
1345,19.0
1346,14.0
1347,8.0
1348,11.0
1349,13.0
1350,21.0
1351,14.0
1352,11.0
1353,13.0
1354,15.0
1355,18.0
1356,13.0
1357,9.0
1358,18.0
1359,14.0
1360,15.0
1361,18.0
1362,9.0
1363,10.0
1364,12.0
1365,14.0
1366,20.0
1367,9.0
1368,15.0
1369,8.0
1370,12.0
1371,19.0
1372,15.0
1373,15.0
1374,10.0
1375,19.0
1376,16.0
1377,14.0
1378,15.0
1379,19.0
1380,7.0
1381,19.0
1382,10.0
1383,17.0
1384,13.0
1385,19.0
1386,11.0
1387,16.0
1388,14.0
1389,19.0
1390,14.0
1391,15.0
1392,11.0
1393,12.0
1394,2.0
1395,13.0
1396,7.0
1397,13.0
1398,6.0
1399,15.0
1400,19.0
1401,11.0
1402,9.0
1403,7.0
1404,20.0
1405,16.0
1406,8.0
1407,5.0
1408,12.0
1409,19.0
1410,13.0
1411,19.0
1412,12.0
1413,13.0
1414,16.0
1415,19.0
1416,17.0
1417,17.0
1418,23.0
1419,8.0
1420,17.0
1421,16.0
1422,9.0
1423,18.0
1424,10.0
1425,15.0
1426,11.0
1427,11.0
1428,8.0
1429,15.0
1430,17.0
1431,15.0
1432,13.0
1433,16.0
1434,14.0
1435,13.0
1436,21.0
1437,9.0
1438,16.0
1439,14.0
1440,7.0
1441,20.0
1442,14.0
1443,17.0
1444,13.0
1445,13.0
1446,14.0
1447,13.0
1448,17.0
1449,11.0
1450,18.0
1451,17.0
1452,17.0
1453,16.0
1454,15.0
1455,9.0
1456,21.0
1457,20.0
1458,21.0
1459,15.0
1460,17.0
1461,11.0
1462,15.0
1463,15.0
1464,19.0
1465,17.0
1466,17.0
1467,21.0
1468,9.0
1469,10.0
1470,22.0
1471,13.0
1472,15.0
1473,18.0
1474,17.0
1475,4.0
1476,6.0
1477,12.0
1478,13.0
1479,2.0
1480,1.0
1481,5.0
1482,0.0
1483,5.0
1484,7.0
1485,9.0
1486,5.0
1487,5.0
1488,0.0
1489,3.0
1490,4.0
1491,0.0
1492,7.0
1493,3.0
1494,-1.0
1495,5.0
1496,0.0
1497,0.0
1498,2.0
1499,1.0
1500,1.0
1501,1.0
1502,0.0
1503,1.0
1504,0.0
1505,-1.0
1506,-1.0
1507,2.0
1508,1.0
1509,0.0
1510,4.0
1511,1.0
1512,0.0
1513,0.0
1514,1.0
1515,-1.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,-2.0
1523,1.0
1524,1.0
1525,-2.0
1526,-1.0
1527,2.0
1528,1.0
1529,3.0
1530,0.0
1531,-2.0
1532,-1.0
1533,6.0
1534,0.0
1535,-1.0
1536,-1.0
1537,-1.0
1538,0.0
1539,1.0
1540,1.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,1.0
1549,0.0
1550,0.0
1551,0.0
1552,-1.0
1553,0.0
1554,0.0
1555,1.0
1556,-1.0
1557,0.0
1558,0.0
1559,-1.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,1.0
1566,-1.0
1567,-1.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,-1.0
1573,0.0
1574,-1.0
1575,0.0
1576,-1.0
1577,2.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,-1.0
1583,2.0
1584,-1.0
1585,1.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,2.0
1592,0.0
1593,0.0
1594,0.0
1595,-2.0
1596,1.0
1597,-1.0
1598,0.0
1599,0.0
1600,1.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,-1.0
1608,0.0
1609,0.0
1610,0.0
1611,1.0
1612,1.0
1613,3.0
1614,0.0
1615,0.0
1616,1.0
1617,0.0
1618,0.0
1619,-1.0
1620,0.0
1621,2.0
1622,1.0
1623,1.0
1624,1.0
1625,2.0
1626,0.0
1627,-1.0
1628,0.0
1629,2.0
1630,0.0
1631,0.0
1632,1.0
